Project	Revision(prev)	Revision(cur)	Added	Deleted	File
activemq	activemq-5.2.0	activemq-5.3.0	170	0	activemq-core/src/main/java/org/apache/activemq/openwire/v4/ProducerInfoMarshaller.java
activemq	activemq-5.2.0	activemq-5.3.0	129	0	activemq-core/src/main/java/org/apache/activemq/openwire/v4/RemoveInfoMarshaller.java
activemq	activemq-5.2.0	activemq-5.3.0	139	0	activemq-core/src/main/java/org/apache/activemq/openwire/v4/RemoveSubscriptionInfoMarshaller.java
activemq	activemq-5.2.0	activemq-5.3.0	132	0	activemq-core/src/main/java/org/apache/activemq/openwire/v4/ReplayCommandMarshaller.java
activemq	activemq-5.2.0	activemq-5.3.0	128	0	activemq-core/src/main/java/org/apache/activemq/openwire/v4/ResponseMarshaller.java
activemq	activemq-5.2.0	activemq-5.3.0	134	0	activemq-core/src/main/java/org/apache/activemq/openwire/v4/SessionIdMarshaller.java
activemq	activemq-5.2.0	activemq-5.3.0	129	0	activemq-core/src/main/java/org/apache/activemq/openwire/v4/SessionInfoMarshaller.java
activemq	activemq-5.2.0	activemq-5.3.0	114	0	activemq-core/src/main/java/org/apache/activemq/openwire/v4/ShutdownInfoMarshaller.java
activemq	activemq-5.2.0	activemq-5.3.0	149	0	activemq-core/src/main/java/org/apache/activemq/openwire/v4/SubscriptionInfoMarshaller.java
activemq	activemq-5.2.0	activemq-5.3.0	99	0	activemq-core/src/main/java/org/apache/activemq/openwire/v4/TransactionIdMarshaller.java
activemq	activemq-5.2.0	activemq-5.3.0	138	0	activemq-core/src/main/java/org/apache/activemq/openwire/v4/TransactionInfoMarshaller.java
activemq	activemq-5.2.0	activemq-5.3.0	154	0	activemq-core/src/main/java/org/apache/activemq/openwire/v4/WireFormatInfoMarshaller.java
activemq	activemq-5.2.0	activemq-5.3.0	138	0	activemq-core/src/main/java/org/apache/activemq/openwire/v4/XATransactionIdMarshaller.java
activemq	activemq-5.2.0	activemq-5.3.0	139	0	activemq-core/src/main/java/org/apache/activemq/openwire/v5/ActiveMQBlobMessageMarshaller.java
activemq	activemq-5.2.0	activemq-5.3.0	114	0	activemq-core/src/main/java/org/apache/activemq/openwire/v5/ActiveMQBytesMessageMarshaller.java
activemq	activemq-5.2.0	activemq-5.3.0	114	0	activemq-core/src/main/java/org/apache/activemq/openwire/v5/ActiveMQDestinationMarshaller.java
activemq	activemq-5.2.0	activemq-5.3.0	114	0	activemq-core/src/main/java/org/apache/activemq/openwire/v5/ActiveMQMapMessageMarshaller.java
activemq	activemq-5.2.0	activemq-5.3.0	114	0	activemq-core/src/main/java/org/apache/activemq/openwire/v5/ActiveMQMessageMarshaller.java
activemq	activemq-5.2.0	activemq-5.3.0	114	0	activemq-core/src/main/java/org/apache/activemq/openwire/v5/ActiveMQObjectMessageMarshaller.java
activemq	activemq-5.2.0	activemq-5.3.0	114	0	activemq-core/src/main/java/org/apache/activemq/openwire/v5/ActiveMQQueueMarshaller.java
activemq	activemq-5.2.0	activemq-5.3.0	114	0	activemq-core/src/main/java/org/apache/activemq/openwire/v5/ActiveMQStreamMessageMarshaller.java
activemq	activemq-5.2.0	activemq-5.3.0	99	0	activemq-core/src/main/java/org/apache/activemq/openwire/v5/ActiveMQTempDestinationMarshaller.java
activemq	activemq-5.2.0	activemq-5.3.0	114	0	activemq-core/src/main/java/org/apache/activemq/openwire/v5/ActiveMQTempQueueMarshaller.java
activemq	activemq-5.2.0	activemq-5.3.0	114	0	activemq-core/src/main/java/org/apache/activemq/openwire/v5/ActiveMQTempTopicMarshaller.java
activemq	activemq-5.2.0	activemq-5.3.0	114	0	activemq-core/src/main/java/org/apache/activemq/openwire/v5/ActiveMQTextMessageMarshaller.java
activemq	activemq-5.2.0	activemq-5.3.0	114	0	activemq-core/src/main/java/org/apache/activemq/openwire/v5/ActiveMQTopicMarshaller.java
activemq	activemq-5.2.0	activemq-5.3.0	118	0	activemq-core/src/main/java/org/apache/activemq/openwire/v5/BaseCommandMarshaller.java
activemq	activemq-5.2.0	activemq-5.3.0	645	0	activemq-core/src/main/java/org/apache/activemq/openwire/v5/BaseDataStreamMarshaller.java
activemq	activemq-5.2.0	activemq-5.3.0	129	0	activemq-core/src/main/java/org/apache/activemq/openwire/v5/BrokerIdMarshaller.java
activemq	activemq-5.2.0	activemq-5.3.0	206	0	activemq-core/src/main/java/org/apache/activemq/openwire/v5/BrokerInfoMarshaller.java
activemq	activemq-5.2.0	activemq-5.3.0	149	0	activemq-core/src/main/java/org/apache/activemq/openwire/v5/ConnectionControlMarshaller.java
activemq	activemq-5.2.0	activemq-5.3.0	134	0	activemq-core/src/main/java/org/apache/activemq/openwire/v5/ConnectionErrorMarshaller.java
activemq	activemq-5.2.0	activemq-5.3.0	129	0	activemq-core/src/main/java/org/apache/activemq/openwire/v5/ConnectionIdMarshaller.java
activemq	activemq-5.2.0	activemq-5.3.0	186	0	activemq-core/src/main/java/org/apache/activemq/openwire/v5/ConnectionInfoMarshaller.java
activemq	activemq-5.2.0	activemq-5.3.0	153	0	activemq-core/src/main/java/org/apache/activemq/openwire/v5/ConsumerControlMarshaller.java
activemq	activemq-5.2.0	activemq-5.3.0	139	0	activemq-core/src/main/java/org/apache/activemq/openwire/v5/ConsumerIdMarshaller.java
activemq	activemq-5.2.0	activemq-5.3.0	255	0	activemq-core/src/main/java/org/apache/activemq/openwire/v5/ConsumerInfoMarshaller.java
activemq	activemq-5.2.0	activemq-5.3.0	129	0	activemq-core/src/main/java/org/apache/activemq/openwire/v5/ControlCommandMarshaller.java
activemq	activemq-5.2.0	activemq-5.3.0	151	0	activemq-core/src/main/java/org/apache/activemq/openwire/v5/DataArrayResponseMarshaller.java
activemq	activemq-5.2.0	activemq-5.3.0	129	0	activemq-core/src/main/java/org/apache/activemq/openwire/v5/DataResponseMarshaller.java
activemq	activemq-5.2.0	activemq-5.3.0	170	0	activemq-core/src/main/java/org/apache/activemq/openwire/v5/DestinationInfoMarshaller.java
activemq	activemq-5.2.0	activemq-5.3.0	134	0	activemq-core/src/main/java/org/apache/activemq/openwire/v5/DiscoveryEventMarshaller.java
activemq	activemq-5.2.0	activemq-5.3.0	129	0	activemq-core/src/main/java/org/apache/activemq/openwire/v5/ExceptionResponseMarshaller.java
activemq	activemq-5.2.0	activemq-5.3.0	114	0	activemq-core/src/main/java/org/apache/activemq/openwire/v5/FlushCommandMarshaller.java
activemq	activemq-5.2.0	activemq-5.3.0	128	0	activemq-core/src/main/java/org/apache/activemq/openwire/v5/IntegerResponseMarshaller.java
activemq	activemq-5.2.0	activemq-5.3.0	134	0	activemq-core/src/main/java/org/apache/activemq/openwire/v5/JournalQueueAckMarshaller.java
activemq	activemq-5.2.0	activemq-5.3.0	154	0	activemq-core/src/main/java/org/apache/activemq/openwire/v5/JournalTopicAckMarshaller.java
activemq	activemq-5.2.0	activemq-5.3.0	129	0	activemq-core/src/main/java/org/apache/activemq/openwire/v5/JournalTraceMarshaller.java
activemq	activemq-5.2.0	activemq-5.3.0	138	0	activemq-core/src/main/java/org/apache/activemq/openwire/v5/JournalTransactionMarshaller.java
activemq	activemq-5.2.0	activemq-5.3.0	114	0	activemq-core/src/main/java/org/apache/activemq/openwire/v5/KeepAliveInfoMarshaller.java
activemq	activemq-5.2.0	activemq-5.3.0	114	0	activemq-core/src/main/java/org/apache/activemq/openwire/v5/LastPartialCommandMarshaller.java
activemq	activemq-5.2.0	activemq-5.3.0	134	0	activemq-core/src/main/java/org/apache/activemq/openwire/v5/LocalTransactionIdMarshaller.java
activemq	activemq-5.2.0	activemq-5.3.0	109	0	activemq-core/src/main/java/org/apache/activemq/openwire/v5/MarshallerFactory.java
activemq	activemq-5.2.0	activemq-5.3.0	157	0	activemq-core/src/main/java/org/apache/activemq/openwire/v5/MessageAckMarshaller.java
activemq	activemq-5.2.0	activemq-5.3.0	143	0	activemq-core/src/main/java/org/apache/activemq/openwire/v5/MessageDispatchMarshaller.java
activemq	activemq-5.2.0	activemq-5.3.0	144	0	activemq-core/src/main/java/org/apache/activemq/openwire/v5/MessageDispatchNotificationMarshaller.java
activemq	activemq-5.2.0	activemq-5.3.0	139	0	activemq-core/src/main/java/org/apache/activemq/openwire/v5/MessageIdMarshaller.java
activemq	activemq-5.2.0	activemq-5.3.0	311	0	activemq-core/src/main/java/org/apache/activemq/openwire/v5/MessageMarshaller.java
activemq	activemq-5.2.0	activemq-5.3.0	149	0	activemq-core/src/main/java/org/apache/activemq/openwire/v5/MessagePullMarshaller.java
activemq	activemq-5.2.0	activemq-5.3.0	133	0	activemq-core/src/main/java/org/apache/activemq/openwire/v5/NetworkBridgeFilterMarshaller.java
activemq	activemq-5.2.0	activemq-5.3.0	133	0	activemq-core/src/main/java/org/apache/activemq/openwire/v5/PartialCommandMarshaller.java
activemq	activemq-5.2.0	activemq-5.3.0	133	0	activemq-core/src/main/java/org/apache/activemq/openwire/v5/ProducerAckMarshaller.java
activemq	activemq-5.2.0	activemq-5.3.0	139	0	activemq-core/src/main/java/org/apache/activemq/openwire/v5/ProducerIdMarshaller.java
activemq	activemq-5.2.0	activemq-5.3.0	170	0	activemq-core/src/main/java/org/apache/activemq/openwire/v5/ProducerInfoMarshaller.java
activemq	activemq-5.2.0	activemq-5.3.0	134	0	activemq-core/src/main/java/org/apache/activemq/openwire/v5/RemoveInfoMarshaller.java
activemq	activemq-5.2.0	activemq-5.3.0	139	0	activemq-core/src/main/java/org/apache/activemq/openwire/v5/RemoveSubscriptionInfoMarshaller.java
activemq	activemq-5.2.0	activemq-5.3.0	132	0	activemq-core/src/main/java/org/apache/activemq/openwire/v5/ReplayCommandMarshaller.java
activemq	activemq-5.2.0	activemq-5.3.0	128	0	activemq-core/src/main/java/org/apache/activemq/openwire/v5/ResponseMarshaller.java
activemq	activemq-5.2.0	activemq-5.3.0	134	0	activemq-core/src/main/java/org/apache/activemq/openwire/v5/SessionIdMarshaller.java
activemq	activemq-5.2.0	activemq-5.3.0	129	0	activemq-core/src/main/java/org/apache/activemq/openwire/v5/SessionInfoMarshaller.java
activemq	activemq-5.2.0	activemq-5.3.0	114	0	activemq-core/src/main/java/org/apache/activemq/openwire/v5/ShutdownInfoMarshaller.java
activemq	activemq-5.2.0	activemq-5.3.0	149	0	activemq-core/src/main/java/org/apache/activemq/openwire/v5/SubscriptionInfoMarshaller.java
activemq	activemq-5.2.0	activemq-5.3.0	99	0	activemq-core/src/main/java/org/apache/activemq/openwire/v5/TransactionIdMarshaller.java
activemq	activemq-5.2.0	activemq-5.3.0	138	0	activemq-core/src/main/java/org/apache/activemq/openwire/v5/TransactionInfoMarshaller.java
activemq	activemq-5.2.0	activemq-5.3.0	154	0	activemq-core/src/main/java/org/apache/activemq/openwire/v5/WireFormatInfoMarshaller.java
activemq	activemq-5.2.0	activemq-5.3.0	138	0	activemq-core/src/main/java/org/apache/activemq/openwire/v5/XATransactionIdMarshaller.java
activemq	activemq-5.2.0	activemq-5.3.0	1	0	activemq-core/src/main/java/org/apache/activemq/plugin/DiscardingDLQBrokerPlugin.java
activemq	activemq-5.2.0	activemq-5.3.0	71	0	activemq-core/src/main/java/org/apache/activemq/plugin/ForcePersistencyModeBroker.java
activemq	activemq-5.2.0	activemq-5.3.0	73	0	activemq-core/src/main/java/org/apache/activemq/plugin/ForcePersistencyModeBrokerPlugin.java
activemq	activemq-5.2.0	activemq-5.3.0	195	0	activemq-core/src/main/java/org/apache/activemq/plugin/StatisticsBroker.java
activemq	activemq-5.2.0	activemq-5.3.0	50	0	activemq-core/src/main/java/org/apache/activemq/plugin/StatisticsBrokerPlugin.java
activemq	activemq-5.2.0	activemq-5.3.0	5	8	activemq-core/src/main/java/org/apache/activemq/security/AuthorizationBroker.java
activemq	activemq-5.2.0	activemq-5.3.0	3	3	activemq-core/src/main/java/org/apache/activemq/state/CommandVisitor.java
activemq	activemq-5.2.0	activemq-5.3.0	3	3	activemq-core/src/main/java/org/apache/activemq/state/CommandVisitorAdapter.java
activemq	activemq-5.2.0	activemq-5.3.0	2	0	activemq-core/src/main/java/org/apache/activemq/state/ConnectionState.java
activemq	activemq-5.2.0	activemq-5.3.0	12	20	activemq-core/src/main/java/org/apache/activemq/state/ConnectionStateTracker.java
activemq	activemq-5.2.0	activemq-5.3.0	51	0	activemq-core/src/main/java/org/apache/activemq/store/AbstractMessageStore.java
activemq	activemq-5.2.0	activemq-5.3.0	6	0	activemq-core/src/main/java/org/apache/activemq/store/MessageRecoveryListener.java
activemq	activemq-5.2.0	activemq-5.3.0	8	0	activemq-core/src/main/java/org/apache/activemq/store/MessageStore.java
activemq	activemq-5.2.0	activemq-5.3.0	15	0	activemq-core/src/main/java/org/apache/activemq/store/PersistenceAdapter.java
activemq	activemq-5.2.0	activemq-5.3.0	8	0	activemq-core/src/main/java/org/apache/activemq/store/ProxyMessageStore.java
activemq	activemq-5.2.0	activemq-5.3.0	8	0	activemq-core/src/main/java/org/apache/activemq/store/ProxyTopicMessageStore.java
activemq	activemq-5.2.0	activemq-5.3.0	2	1	activemq-core/src/main/java/org/apache/activemq/store/ReferenceStore.java
activemq	activemq-5.2.0	activemq-5.3.0	8	2	activemq-core/src/main/java/org/apache/activemq/store/ReferenceStoreAdapter.java
activemq	activemq-5.2.0	activemq-5.3.0	83	62	activemq-core/src/main/java/org/apache/activemq/store/amq/AMQMessageStore.java
activemq	activemq-5.2.0	activemq-5.3.0	39	22	activemq-core/src/main/java/org/apache/activemq/store/amq/AMQPersistenceAdapter.java
activemq	activemq-5.2.0	activemq-5.3.0	1	0	activemq-core/src/main/java/org/apache/activemq/store/amq/AMQTopicMessageStore.java
activemq	activemq-5.2.0	activemq-5.3.0	7	8	activemq-core/src/main/java/org/apache/activemq/store/amq/AMQTransactionStore.java
activemq	activemq-5.2.0	activemq-5.3.0	6	2	activemq-core/src/main/java/org/apache/activemq/store/amq/RecoveryListenerAdapter.java
activemq	activemq-5.2.0	activemq-5.3.0	15	0	activemq-core/src/main/java/org/apache/activemq/store/jdbc/DatabaseLocker.java
activemq	activemq-5.2.0	activemq-5.3.0	81	38	activemq-core/src/main/java/org/apache/activemq/store/jdbc/DefaultDatabaseLocker.java
activemq	activemq-5.2.0	activemq-5.3.0	8	19	activemq-core/src/main/java/org/apache/activemq/store/jdbc/JDBCMessageStore.java
activemq	activemq-5.2.0	activemq-5.3.0	70	40	activemq-core/src/main/java/org/apache/activemq/store/jdbc/JDBCPersistenceAdapter.java
activemq	activemq-5.2.0	activemq-5.3.0	1	1	activemq-core/src/main/java/org/apache/activemq/store/jdbc/Statements.java
activemq	activemq-5.2.0	activemq-5.3.0	3	0	activemq-core/src/main/java/org/apache/activemq/store/jdbc/TransactionContext.java
activemq	activemq-5.2.0	activemq-5.3.0	1	0	activemq-core/src/main/java/org/apache/activemq/store/jdbc/adapter/AxionJDBCAdapter.java
activemq	activemq-5.2.0	activemq-5.3.0	0	3	activemq-core/src/main/java/org/apache/activemq/store/jdbc/adapter/DB2JDBCAdapter.java
activemq	activemq-5.2.0	activemq-5.3.0	159	133	activemq-core/src/main/java/org/apache/activemq/store/jdbc/adapter/DefaultJDBCAdapter.java
activemq	activemq-5.2.0	activemq-5.3.0	1	0	activemq-core/src/main/java/org/apache/activemq/store/jdbc/adapter/HsqldbJDBCAdapter.java
activemq	activemq-5.2.0	activemq-5.3.0	1	0	activemq-core/src/main/java/org/apache/activemq/store/jdbc/adapter/InformixJDBCAdapter.java
activemq	activemq-5.2.0	activemq-5.3.0	2	0	activemq-core/src/main/java/org/apache/activemq/store/jdbc/adapter/MaxDBJDBCAdapter.java
activemq	activemq-5.2.0	activemq-5.3.0	52	4	activemq-core/src/main/java/org/apache/activemq/store/jdbc/adapter/MySqlJDBCAdapter.java
activemq	activemq-5.2.0	activemq-5.3.0	1	0	activemq-core/src/main/java/org/apache/activemq/store/jdbc/adapter/OracleJDBCAdapter.java
activemq	activemq-5.2.0	activemq-5.3.0	1	0	activemq-core/src/main/java/org/apache/activemq/store/jdbc/adapter/PostgresqlJDBCAdapter.java
activemq	activemq-5.2.0	activemq-5.3.0	2	0	activemq-core/src/main/java/org/apache/activemq/store/jdbc/adapter/SybaseJDBCAdapter.java
activemq	activemq-5.2.0	activemq-5.3.0	105	0	activemq-core/src/main/java/org/apache/activemq/store/jdbc/adapter/TransactDatabaseLocker.java
activemq	activemq-5.2.0	activemq-5.3.0	2	0	activemq-core/src/main/java/org/apache/activemq/store/jdbc/adapter/TransactJDBCAdapter.java
activemq	activemq-5.2.0	activemq-5.3.0	9	7	activemq-core/src/main/java/org/apache/activemq/store/journal/JournalMessageStore.java
activemq	activemq-5.2.0	activemq-5.3.0	43	3	activemq-core/src/main/java/org/apache/activemq/store/journal/JournalPersistenceAdapter.java
activemq	activemq-5.2.0	activemq-5.3.0	1	1	activemq-core/src/main/java/org/apache/activemq/store/journal/JournalPersistenceAdapterFactory.java
activemq	activemq-5.2.0	activemq-5.3.0	9	16	activemq-core/src/main/java/org/apache/activemq/store/kahadaptor/KahaMessageStore.java
activemq	activemq-5.2.0	activemq-5.3.0	26	1	activemq-core/src/main/java/org/apache/activemq/store/kahadaptor/KahaPersistenceAdapter.java
activemq	activemq-5.2.0	activemq-5.3.0	73	31	activemq-core/src/main/java/org/apache/activemq/store/kahadaptor/KahaReferenceStore.java
activemq	activemq-5.2.0	activemq-5.3.0	32	8	activemq-core/src/main/java/org/apache/activemq/store/kahadaptor/KahaReferenceStoreAdapter.java
activemq	activemq-5.2.0	activemq-5.3.0	55	7	activemq-core/src/main/java/org/apache/activemq/store/kahadaptor/KahaTopicReferenceStore.java
activemq	activemq-5.2.0	activemq-5.3.0	29	0	activemq-core/src/main/java/org/apache/activemq/store/kahadb/JournalCommand.java
activemq	activemq-5.2.0	activemq-5.3.0	367	0	activemq-core/src/main/java/org/apache/activemq/store/kahadb/KahaDBPersistenceAdapter.java
activemq	activemq-5.2.0	activemq-5.3.0	622	0	activemq-core/src/main/java/org/apache/activemq/store/kahadb/KahaDBStore.java
activemq	activemq-5.2.0	activemq-5.3.0	1533	0	activemq-core/src/main/java/org/apache/activemq/store/kahadb/MessageDatabase.java
activemq	activemq-5.2.0	activemq-5.3.0	564	0	activemq-core/src/main/java/org/apache/activemq/store/kahadb/TempKahaDBStore.java
activemq	activemq-5.2.0	activemq-5.3.0	692	0	activemq-core/src/main/java/org/apache/activemq/store/kahadb/TempMessageDatabase.java
activemq	activemq-5.2.0	activemq-5.3.0	56	0	activemq-core/src/main/java/org/apache/activemq/store/kahadb/Visitor.java
activemq	activemq-5.2.0	activemq-5.3.0	7	20	activemq-core/src/main/java/org/apache/activemq/store/memory/MemoryMessageStore.java
activemq	activemq-5.2.0	activemq-5.3.0	18	0	activemq-core/src/main/java/org/apache/activemq/store/memory/MemoryPersistenceAdapter.java
activemq	activemq-5.2.0	activemq-5.3.0	27	10	activemq-core/src/main/java/org/apache/activemq/thread/Scheduler.java
activemq	activemq-5.2.0	activemq-5.3.0	1	1	activemq-core/src/main/java/org/apache/activemq/thread/TaskRunnerFactory.java
activemq	activemq-5.2.0	activemq-5.3.0	18	3	activemq-core/src/main/java/org/apache/activemq/thread/Valve.java
activemq	activemq-5.2.0	activemq-5.3.0	9	0	activemq-core/src/main/java/org/apache/activemq/transaction/LocalTransaction.java
activemq	activemq-5.2.0	activemq-5.3.0	3	0	activemq-core/src/main/java/org/apache/activemq/transaction/XATransaction.java
activemq	activemq-5.2.0	activemq-5.3.0	15	7	activemq-core/src/main/java/org/apache/activemq/transport/InactivityMonitor.java
activemq	activemq-5.2.0	activemq-5.3.0	6	1	activemq-core/src/main/java/org/apache/activemq/transport/ResponseCorrelator.java
activemq	activemq-5.2.0	activemq-5.3.0	8	6	activemq-core/src/main/java/org/apache/activemq/transport/TransportFactory.java
activemq	activemq-5.2.0	activemq-5.3.0	4	5	activemq-core/src/main/java/org/apache/activemq/transport/TransportLoggerFactory.java
activemq	activemq-5.2.0	activemq-5.3.0	3	2	activemq-core/src/main/java/org/apache/activemq/transport/TransportLoggerView.java
activemq	activemq-5.2.0	activemq-5.3.0	6	1	activemq-core/src/main/java/org/apache/activemq/transport/TransportSupport.java
activemq	activemq-5.2.0	activemq-5.3.0	48	40	activemq-core/src/main/java/org/apache/activemq/transport/WireFormatNegotiator.java
activemq	activemq-5.2.0	activemq-5.3.0	72	37	activemq-core/src/main/java/org/apache/activemq/transport/WriteTimeoutFilter.java
activemq	activemq-5.2.0	activemq-5.3.0	9	1	activemq-core/src/main/java/org/apache/activemq/transport/discovery/DiscoveryTransport.java
activemq	activemq-5.2.0	activemq-5.3.0	1	1	activemq-core/src/main/java/org/apache/activemq/transport/discovery/DiscoveryTransportFactory.java
activemq	activemq-5.2.0	activemq-5.3.0	68	37	activemq-core/src/main/java/org/apache/activemq/transport/discovery/multicast/MulticastDiscoveryAgent.java
activemq	activemq-5.2.0	activemq-5.3.0	0	1	activemq-core/src/main/java/org/apache/activemq/transport/discovery/simple/SimpleDiscoveryAgent.java
activemq	activemq-5.2.0	activemq-5.3.0	64	18	activemq-core/src/main/java/org/apache/activemq/transport/failover/FailoverTransport.java
activemq	activemq-5.2.0	activemq-5.3.0	6	6	activemq-core/src/main/java/org/apache/activemq/transport/fanout/FanoutTransport.java
activemq	activemq-5.2.0	activemq-5.3.0	185	0	activemq-core/src/main/java/org/apache/activemq/transport/nio/NIOBufferedInputStream.java
activemq	activemq-5.2.0	activemq-5.3.0	1	1	activemq-core/src/main/java/org/apache/activemq/transport/nio/SelectorManager.java
activemq	activemq-5.2.0	activemq-5.3.0	21	5	activemq-core/src/main/java/org/apache/activemq/transport/nio/SelectorSelection.java
activemq	activemq-5.2.0	activemq-5.3.0	22	2	activemq-core/src/main/java/org/apache/activemq/transport/nio/SelectorWorker.java
activemq	activemq-5.2.0	activemq-5.3.0	17	5	activemq-core/src/main/java/org/apache/activemq/transport/stomp/ProtocolConverter.java
activemq	activemq-5.2.0	activemq-5.3.0	234	0	activemq-core/src/main/java/org/apache/activemq/transport/stomp/StompConnection.java
activemq	activemq-5.2.0	activemq-5.3.0	18	4	activemq-core/src/main/java/org/apache/activemq/transport/stomp/StompFrame.java
activemq	activemq-5.2.0	activemq-5.3.0	107	0	activemq-core/src/main/java/org/apache/activemq/transport/stomp/StompNIOTransport.java
activemq	activemq-5.2.0	activemq-5.3.0	85	0	activemq-core/src/main/java/org/apache/activemq/transport/stomp/StompNIOTransportFactory.java
activemq	activemq-5.2.0	activemq-5.3.0	55	20	activemq-core/src/main/java/org/apache/activemq/transport/stomp/StompSubscription.java
activemq	activemq-5.2.0	activemq-5.3.0	2	2	activemq-core/src/main/java/org/apache/activemq/transport/stomp/StompTransportFilter.java
activemq	activemq-5.2.0	activemq-5.3.0	7	0	activemq-core/src/main/java/org/apache/activemq/transport/stomp/StompWireFormat.java
activemq	activemq-5.2.0	activemq-5.3.0	38	0	activemq-core/src/main/java/org/apache/activemq/transport/tcp/ExceededMaximumConnectionsException.java
activemq	activemq-5.2.0	activemq-5.3.0	4	2	activemq-core/src/main/java/org/apache/activemq/transport/tcp/SslTransportFactory.java
activemq	activemq-5.2.0	activemq-5.3.0	14	3	activemq-core/src/main/java/org/apache/activemq/transport/tcp/TcpTransportFactory.java
activemq	activemq-5.2.0	activemq-5.3.0	58	39	activemq-core/src/main/java/org/apache/activemq/transport/tcp/TcpTransportServer.java
activemq	activemq-5.2.0	activemq-5.3.0	3	3	activemq-core/src/main/java/org/apache/activemq/transport/udp/UdpTransportFactory.java
activemq	activemq-5.2.0	activemq-5.3.0	1	1	activemq-core/src/main/java/org/apache/activemq/transport/udp/UdpTransportServer.java
activemq	activemq-5.2.0	activemq-5.3.0	7	7	activemq-core/src/main/java/org/apache/activemq/transport/vm/VMTransport.java
activemq	activemq-5.2.0	activemq-5.3.0	28	24	activemq-core/src/main/java/org/apache/activemq/usage/Usage.java
activemq	activemq-5.2.0	activemq-5.3.0	45	0	activemq-core/src/main/java/org/apache/activemq/util/BooleanEditor.java
activemq	activemq-5.2.0	activemq-5.3.0	9	1	activemq-core/src/main/java/org/apache/activemq/util/BrokerSupport.java
activemq	activemq-5.2.0	activemq-5.3.0	16	0	activemq-core/src/main/java/org/apache/activemq/util/Handler.java
activemq	activemq-5.2.0	activemq-5.3.0	5	4	activemq-core/src/main/java/org/apache/activemq/util/IdGenerator.java
activemq	activemq-5.2.0	activemq-5.3.0	26	16	activemq-core/src/main/java/org/apache/activemq/util/IntrospectionSupport.java
activemq	activemq-5.2.0	activemq-5.3.0	48	0	activemq-core/src/main/java/org/apache/activemq/util/ListEditor.java
activemq	activemq-5.2.0	activemq-5.3.0	14	0	activemq-core/src/main/java/org/apache/activemq/util/URISupport.java
activemq	activemq-5.2.0	activemq-5.3.0	2	3	activemq-core/src/main/java/org/apache/activemq/util/XStreamFactoryBean.java
activemq	activemq-5.2.0	activemq-5.3.0	7	0	activemq-core/src/main/java/org/apache/activemq/wireformat/ObjectStreamWireFormat.java
activemq	activemq-5.2.0	activemq-5.3.0	5	0	activemq-core/src/main/java/org/apache/activemq/wireformat/WireFormat.java
activemq	activemq-5.2.0	activemq-5.3.0	14	0	activemq-core/src/main/java/org/apache/activemq/xbean/XBeanBrokerService.java
activemq	activemq-5.2.0	activemq-5.3.0	26	0	activemq-core/src/test/java/org/apache/activemq/ActiveMQConnectionFactoryTest.java
activemq	activemq-5.2.0	activemq-5.3.0	156	0	activemq-core/src/test/java/org/apache/activemq/ActiveMQXAConnectionFactoryTest.java
activemq	activemq-5.2.0	activemq-5.3.0	14	0	activemq-core/src/test/java/org/apache/activemq/AutoFailTestSupport.java
activemq	activemq-5.2.0	activemq-5.3.0	9	5	activemq-core/src/test/java/org/apache/activemq/CombinationTestSupport.java
activemq	activemq-5.2.0	activemq-5.3.0	8	10	activemq-core/src/test/java/org/apache/activemq/EmbeddedBrokerTestSupport.java
activemq	activemq-5.2.0	activemq-5.3.0	306	7	activemq-core/src/test/java/org/apache/activemq/JMSConsumerTest.java
activemq	activemq-5.2.0	activemq-5.3.0	16	0	activemq-core/src/test/java/org/apache/activemq/JMSIndividualAckTest.java
activemq	activemq-5.2.0	activemq-5.3.0	17	1	activemq-core/src/test/java/org/apache/activemq/JMSMessageTest.java
activemq	activemq-5.2.0	activemq-5.3.0	46	17	activemq-core/src/test/java/org/apache/activemq/JmsMultipleBrokersTestSupport.java
activemq	activemq-5.2.0	activemq-5.3.0	33	0	activemq-core/src/test/java/org/apache/activemq/JmsQueueBrowserTest.java
activemq	activemq-5.2.0	activemq-5.3.0	25	12	activemq-core/src/test/java/org/apache/activemq/JmsQueueTransactionTest.java
activemq	activemq-5.2.0	activemq-5.3.0	46	1	activemq-core/src/test/java/org/apache/activemq/JmsRedeliveredTest.java
activemq	activemq-5.2.0	activemq-5.3.0	326	0	activemq-core/src/test/java/org/apache/activemq/JmsRollbackRedeliveryTest.java
activemq	activemq-5.2.0	activemq-5.3.0	1	1	activemq-core/src/test/java/org/apache/activemq/JmsTestSupport.java
activemq	activemq-5.2.0	activemq-5.3.0	124	39	activemq-core/src/test/java/org/apache/activemq/JmsTransactionTestSupport.java
activemq	activemq-5.2.0	activemq-5.3.0	127	0	activemq-core/src/test/java/org/apache/activemq/ProducerFlowControlSendFailTest.java
activemq	activemq-5.2.0	activemq-5.3.0	297	238	activemq-core/src/test/java/org/apache/activemq/ProducerFlowControlTest.java
activemq	activemq-5.2.0	activemq-5.3.0	1	1	activemq-core/src/test/java/org/apache/activemq/QueueConsumerPriorityTest.java
activemq	activemq-5.2.0	activemq-5.3.0	166	0	activemq-core/src/test/java/org/apache/activemq/RemoveDestinationTest.java
activemq	activemq-5.2.0	activemq-5.3.0	19	0	activemq-core/src/test/java/org/apache/activemq/ZeroPrefetchConsumerTest.java
