Project	Revision(prev)	Revision(cur)	Added	Deleted	File
activemq	activemq-5.3.0	activemq-5.4.0	60	0	activemq-console/src/main/java/org/apache/activemq/console/command/store/amq/reader/MessageLocation.java
activemq	activemq-5.3.0	activemq-5.4.0	160	27	activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java
activemq	activemq-5.3.0	activemq-5.4.0	7	0	activemq-core/src/main/java/org/apache/activemq/ActiveMQConnectionConsumer.java
activemq	activemq-5.3.0	activemq-5.4.0	82	6	activemq-core/src/main/java/org/apache/activemq/ActiveMQConnectionFactory.java
activemq	activemq-5.3.0	activemq-5.4.0	5	3	activemq-core/src/main/java/org/apache/activemq/ActiveMQInputStream.java
activemq	activemq-5.3.0	activemq-5.4.0	24	193	activemq-core/src/main/java/org/apache/activemq/ActiveMQMessageAudit.java
activemq	activemq-5.3.0	activemq-5.4.0	265	0	activemq-core/src/main/java/org/apache/activemq/ActiveMQMessageAuditNoSync.java
activemq	activemq-5.3.0	activemq-5.4.0	271	81	activemq-core/src/main/java/org/apache/activemq/ActiveMQMessageConsumer.java
activemq	activemq-5.3.0	activemq-5.4.0	5	4	activemq-core/src/main/java/org/apache/activemq/ActiveMQMessageProducer.java
activemq	activemq-5.3.0	activemq-5.4.0	3	0	activemq-core/src/main/java/org/apache/activemq/ActiveMQQueueBrowser.java
activemq	activemq-5.3.0	activemq-5.4.0	100	27	activemq-core/src/main/java/org/apache/activemq/ActiveMQSession.java
activemq	activemq-5.3.0	activemq-5.4.0	17	9	activemq-core/src/main/java/org/apache/activemq/ActiveMQSessionExecutor.java
activemq	activemq-5.3.0	activemq-5.4.0	9	12	activemq-core/src/main/java/org/apache/activemq/ActiveMQXASession.java
activemq	activemq-5.3.0	activemq-5.4.0	198	0	activemq-core/src/main/java/org/apache/activemq/FifoMessageDispatchChannel.java
activemq	activemq-5.3.0	activemq-5.4.0	32	132	activemq-core/src/main/java/org/apache/activemq/MessageDispatchChannel.java
activemq	activemq-5.3.0	activemq-5.4.0	15	7	activemq-core/src/main/java/org/apache/activemq/RedeliveryPolicy.java
activemq	activemq-5.3.0	activemq-5.4.0	39	0	activemq-core/src/main/java/org/apache/activemq/ScheduledMessage.java
activemq	activemq-5.3.0	activemq-5.4.0	274	0	activemq-core/src/main/java/org/apache/activemq/SimplePriorityMessageDispatchChannel.java
activemq	activemq-5.3.0	activemq-5.4.0	43	8	activemq-core/src/main/java/org/apache/activemq/TransactionContext.java
activemq	activemq-5.3.0	activemq-5.4.0	62	21	activemq-core/src/main/java/org/apache/activemq/advisory/AdvisoryBroker.java
activemq	activemq-5.3.0	activemq-5.4.0	13	3	activemq-core/src/main/java/org/apache/activemq/advisory/AdvisorySupport.java
activemq	activemq-5.3.0	activemq-5.4.0	0	1	activemq-core/src/main/java/org/apache/activemq/advisory/ConsumerEventSource.java
activemq	activemq-5.3.0	activemq-5.4.0	2	0	activemq-core/src/main/java/org/apache/activemq/blob/BlobDownloadStrategy.java
activemq	activemq-5.3.0	activemq-5.4.0	4	0	activemq-core/src/main/java/org/apache/activemq/blob/BlobDownloader.java
activemq	activemq-5.3.0	activemq-5.4.0	5	5	activemq-core/src/main/java/org/apache/activemq/blob/BlobTransferPolicy.java
activemq	activemq-5.3.0	activemq-5.4.0	1	1	activemq-core/src/main/java/org/apache/activemq/blob/BlobUploadStrategy.java
activemq	activemq-5.3.0	activemq-5.4.0	20	1	activemq-core/src/main/java/org/apache/activemq/blob/DefaultBlobDownloadStrategy.java
activemq	activemq-5.3.0	activemq-5.4.0	3	24	activemq-core/src/main/java/org/apache/activemq/blob/DefaultBlobUploadStrategy.java
activemq	activemq-5.3.0	activemq-5.4.0	42	0	activemq-core/src/main/java/org/apache/activemq/blob/DefaultStrategy.java
activemq	activemq-5.3.0	activemq-5.4.0	34	38	activemq-core/src/main/java/org/apache/activemq/blob/FTPBlobDownloadStrategy.java
activemq	activemq-5.3.0	activemq-5.4.0	26	54	activemq-core/src/main/java/org/apache/activemq/blob/FTPBlobUploadStrategy.java
activemq	activemq-5.3.0	activemq-5.4.0	71	0	activemq-core/src/main/java/org/apache/activemq/blob/FTPStrategy.java
activemq	activemq-5.3.0	activemq-5.4.0	10	3	activemq-core/src/main/java/org/apache/activemq/broker/Broker.java
activemq	activemq-5.3.0	activemq-5.4.0	25	3	activemq-core/src/main/java/org/apache/activemq/broker/BrokerBroadcaster.java
activemq	activemq-5.3.0	activemq-5.4.0	32	0	activemq-core/src/main/java/org/apache/activemq/broker/BrokerContext.java
activemq	activemq-5.3.0	activemq-5.4.0	27	0	activemq-core/src/main/java/org/apache/activemq/broker/BrokerContextAware.java
activemq	activemq-5.3.0	activemq-5.4.0	22	6	activemq-core/src/main/java/org/apache/activemq/broker/BrokerFilter.java
activemq	activemq-5.3.0	activemq-5.4.0	16	1	activemq-core/src/main/java/org/apache/activemq/broker/BrokerPluginSupport.java
activemq	activemq-5.3.0	activemq-5.4.0	5	1	activemq-core/src/main/java/org/apache/activemq/broker/BrokerRegistry.java
activemq	activemq-5.3.0	activemq-5.4.0	314	67	activemq-core/src/main/java/org/apache/activemq/broker/BrokerService.java
activemq	activemq-5.3.0	activemq-5.4.0	1	0	activemq-core/src/main/java/org/apache/activemq/broker/CompositeDestinationBroker.java
activemq	activemq-5.3.0	activemq-5.4.0	9	1	activemq-core/src/main/java/org/apache/activemq/broker/Connection.java
activemq	activemq-5.3.0	activemq-5.4.0	6	6	activemq-core/src/main/java/org/apache/activemq/broker/ConnectionContext.java
activemq	activemq-5.3.0	activemq-5.4.0	24	2	activemq-core/src/main/java/org/apache/activemq/broker/Connector.java
activemq	activemq-5.3.0	activemq-5.4.0	19	4	activemq-core/src/main/java/org/apache/activemq/broker/EmptyBroker.java
activemq	activemq-5.3.0	activemq-5.4.0	20	4	activemq-core/src/main/java/org/apache/activemq/broker/ErrorBroker.java
activemq	activemq-5.3.0	activemq-5.4.0	22	7	activemq-core/src/main/java/org/apache/activemq/broker/MutableBrokerFilter.java
activemq	activemq-5.3.0	activemq-5.4.0	26	0	activemq-core/src/main/java/org/apache/activemq/broker/ProducerBrokerExchange.java
activemq	activemq-5.3.0	activemq-5.4.0	6	0	activemq-core/src/main/java/org/apache/activemq/broker/TransactionBroker.java
activemq	activemq-5.3.0	activemq-5.4.0	106	29	activemq-core/src/main/java/org/apache/activemq/broker/TransportConnection.java
activemq	activemq-5.3.0	activemq-5.4.0	176	45	activemq-core/src/main/java/org/apache/activemq/broker/TransportConnector.java
activemq	activemq-5.3.0	activemq-5.4.0	2	1	activemq-core/src/main/java/org/apache/activemq/broker/ft/MasterBroker.java
activemq	activemq-5.3.0	activemq-5.4.0	118	0	activemq-core/src/main/java/org/apache/activemq/broker/jmx/AbortSlowConsumerStrategyView.java
activemq	activemq-5.3.0	activemq-5.4.0	54	0	activemq-core/src/main/java/org/apache/activemq/broker/jmx/AbortSlowConsumerStrategyViewMBean.java
activemq	activemq-5.3.0	activemq-5.4.0	21	4	activemq-core/src/main/java/org/apache/activemq/broker/jmx/BrokerView.java
activemq	activemq-5.3.0	activemq-5.4.0	9	1	activemq-core/src/main/java/org/apache/activemq/broker/jmx/BrokerViewMBean.java
activemq	activemq-5.3.0	activemq-5.4.0	83	49	activemq-core/src/main/java/org/apache/activemq/broker/jmx/DestinationView.java
activemq	activemq-5.3.0	activemq-5.4.0	37	4	activemq-core/src/main/java/org/apache/activemq/broker/jmx/DestinationViewMBean.java
activemq	activemq-5.3.0	activemq-5.4.0	7	0	activemq-core/src/main/java/org/apache/activemq/broker/jmx/DurableSubscriptionView.java
activemq	activemq-5.3.0	activemq-5.4.0	104	0	activemq-core/src/main/java/org/apache/activemq/broker/jmx/JobSchedulerView.java
activemq	activemq-5.3.0	activemq-5.4.0	93	0	activemq-core/src/main/java/org/apache/activemq/broker/jmx/JobSchedulerViewMBean.java
activemq	activemq-5.3.0	activemq-5.4.0	111	31	activemq-core/src/main/java/org/apache/activemq/broker/jmx/ManagedRegionBroker.java
activemq	activemq-5.3.0	activemq-5.4.0	36	11	activemq-core/src/main/java/org/apache/activemq/broker/jmx/ManagementContext.java
activemq	activemq-5.3.0	activemq-5.4.0	97	10	activemq-core/src/main/java/org/apache/activemq/broker/jmx/OpenTypeSupport.java
activemq	activemq-5.3.0	activemq-5.4.0	11	0	activemq-core/src/main/java/org/apache/activemq/broker/jmx/TopicSubscriptionView.java
activemq	activemq-5.3.0	activemq-5.4.0	102	70	activemq-core/src/main/java/org/apache/activemq/broker/region/AbstractRegion.java
activemq	activemq-5.3.0	activemq-5.4.0	9	0	activemq-core/src/main/java/org/apache/activemq/broker/region/AbstractSubscription.java
activemq	activemq-5.3.0	activemq-5.4.0	192	51	activemq-core/src/main/java/org/apache/activemq/broker/region/BaseDestination.java
activemq	activemq-5.3.0	activemq-5.4.0	76	46	activemq-core/src/main/java/org/apache/activemq/broker/region/Destination.java
activemq	activemq-5.3.0	activemq-5.4.0	7	1	activemq-core/src/main/java/org/apache/activemq/broker/region/DestinationFactoryImpl.java
activemq	activemq-5.3.0	activemq-5.4.0	61	56	activemq-core/src/main/java/org/apache/activemq/broker/region/DestinationFilter.java
activemq	activemq-5.3.0	activemq-5.4.0	7	1	activemq-core/src/main/java/org/apache/activemq/broker/region/DurableTopicSubscription.java
activemq	activemq-5.3.0	activemq-5.4.0	1	3	activemq-core/src/main/java/org/apache/activemq/broker/region/MessageReference.java
activemq	activemq-5.3.0	activemq-5.4.0	2	4	activemq-core/src/main/java/org/apache/activemq/broker/region/NullMessageReference.java
activemq	activemq-5.3.0	activemq-5.4.0	52	49	activemq-core/src/main/java/org/apache/activemq/broker/region/PrefetchSubscription.java
activemq	activemq-5.3.0	activemq-5.4.0	1019	664	activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java
activemq	activemq-5.3.0	activemq-5.4.0	3	0	activemq-core/src/main/java/org/apache/activemq/broker/region/QueueBrowserSubscription.java
activemq	activemq-5.3.0	activemq-5.4.0	1	0	activemq-core/src/main/java/org/apache/activemq/broker/region/QueueSubscription.java
activemq	activemq-5.3.0	activemq-5.4.0	5	2	activemq-core/src/main/java/org/apache/activemq/broker/region/Region.java
activemq	activemq-5.3.0	activemq-5.4.0	240	72	activemq-core/src/main/java/org/apache/activemq/broker/region/RegionBroker.java
activemq	activemq-5.3.0	activemq-5.4.0	2	0	activemq-core/src/main/java/org/apache/activemq/broker/region/Subscription.java
activemq	activemq-5.3.0	activemq-5.4.0	17	1	activemq-core/src/main/java/org/apache/activemq/broker/region/TempQueue.java
activemq	activemq-5.3.0	activemq-5.4.0	15	0	activemq-core/src/main/java/org/apache/activemq/broker/region/TempQueueRegion.java
activemq	activemq-5.3.0	activemq-5.4.0	160	114	activemq-core/src/main/java/org/apache/activemq/broker/region/Topic.java
activemq	activemq-5.3.0	activemq-5.4.0	13	5	activemq-core/src/main/java/org/apache/activemq/broker/region/TopicRegion.java
activemq	activemq-5.3.0	activemq-5.4.0	114	33	activemq-core/src/main/java/org/apache/activemq/broker/region/TopicSubscription.java
activemq	activemq-5.3.0	activemq-5.4.0	30	1	activemq-core/src/main/java/org/apache/activemq/broker/region/cursors/AbstractPendingMessageCursor.java
activemq	activemq-5.3.0	activemq-5.4.0	50	14	activemq-core/src/main/java/org/apache/activemq/broker/region/cursors/AbstractStoreCursor.java
activemq	activemq-5.3.0	activemq-5.4.0	180	60	activemq-core/src/main/java/org/apache/activemq/broker/region/cursors/FilePendingMessageCursor.java
activemq	activemq-5.3.0	activemq-5.4.0	131	0	activemq-core/src/main/java/org/apache/activemq/broker/region/cursors/OrderedPendingList.java
activemq	activemq-5.3.0	activemq-5.4.0	31	0	activemq-core/src/main/java/org/apache/activemq/broker/region/cursors/PendingList.java
activemq	activemq-5.3.0	activemq-5.4.0	12	2	activemq-core/src/main/java/org/apache/activemq/broker/region/cursors/PendingMessageCursor.java
activemq	activemq-5.3.0	activemq-5.4.0	46	0	activemq-core/src/main/java/org/apache/activemq/broker/region/cursors/PendingNode.java
activemq	activemq-5.3.0	activemq-5.4.0	130	0	activemq-core/src/main/java/org/apache/activemq/broker/region/cursors/PrioritizedPendingList.java
activemq	activemq-5.3.0	activemq-5.4.0	21	4	activemq-core/src/main/java/org/apache/activemq/broker/region/cursors/QueueStorePrefetch.java
activemq	activemq-5.3.0	activemq-5.4.0	29	3	activemq-core/src/main/java/org/apache/activemq/broker/region/cursors/StoreDurableSubscriberCursor.java
activemq	activemq-5.3.0	activemq-5.4.0	10	8	activemq-core/src/main/java/org/apache/activemq/broker/region/cursors/StoreQueueCursor.java
activemq	activemq-5.3.0	activemq-5.4.0	23	10	activemq-core/src/main/java/org/apache/activemq/broker/region/cursors/TopicStorePrefetch.java
activemq	activemq-5.3.0	activemq-5.4.0	58	26	activemq-core/src/main/java/org/apache/activemq/broker/region/cursors/VMPendingMessageCursor.java
activemq	activemq-5.3.0	activemq-5.4.0	215	0	activemq-core/src/main/java/org/apache/activemq/broker/region/policy/AbortSlowConsumerStrategy.java
activemq	activemq-5.3.0	activemq-5.4.0	2	0	activemq-core/src/main/java/org/apache/activemq/broker/region/policy/DispatchPolicy.java
activemq	activemq-5.3.0	activemq-5.4.0	2	1	activemq-core/src/main/java/org/apache/activemq/broker/region/policy/FilePendingDurableSubscriberMessageStoragePolicy.java
activemq	activemq-5.3.0	activemq-5.4.0	1	1	activemq-core/src/main/java/org/apache/activemq/broker/region/policy/FilePendingQueueMessageStoragePolicy.java
activemq	activemq-5.3.0	activemq-5.4.0	7	3	activemq-core/src/main/java/org/apache/activemq/broker/region/policy/FilePendingSubscriberMessageStoragePolicy.java
activemq	activemq-5.3.0	activemq-5.4.0	4	1	activemq-core/src/main/java/org/apache/activemq/broker/region/policy/FixedCountSubscriptionRecoveryPolicy.java
activemq	activemq-5.3.0	activemq-5.4.0	4	0	activemq-core/src/main/java/org/apache/activemq/broker/region/policy/FixedSizedSubscriptionRecoveryPolicy.java
activemq	activemq-5.3.0	activemq-5.4.0	4	0	activemq-core/src/main/java/org/apache/activemq/broker/region/policy/LastImageSubscriptionRecoveryPolicy.java
activemq	activemq-5.3.0	activemq-5.4.0	4	0	activemq-core/src/main/java/org/apache/activemq/broker/region/policy/NoSubscriptionRecoveryPolicy.java
activemq	activemq-5.3.0	activemq-5.4.0	2	1	activemq-core/src/main/java/org/apache/activemq/broker/region/policy/PendingSubscriberMessageStoragePolicy.java
activemq	activemq-5.3.0	activemq-5.4.0	121	17	activemq-core/src/main/java/org/apache/activemq/broker/region/policy/PolicyEntry.java
activemq	activemq-5.3.0	activemq-5.4.0	98	0	activemq-core/src/main/java/org/apache/activemq/broker/region/policy/PriorityNetworkDispatchPolicy.java
activemq	activemq-5.3.0	activemq-5.4.0	7	5	activemq-core/src/main/java/org/apache/activemq/broker/region/policy/QueryBasedSubscriptionRecoveryPolicy.java
activemq	activemq-5.3.0	activemq-5.4.0	13	15	activemq-core/src/main/java/org/apache/activemq/broker/region/policy/SimpleDispatchPolicy.java
activemq	activemq-5.3.0	activemq-5.4.0	55	0	activemq-core/src/main/java/org/apache/activemq/broker/region/policy/SlowConsumerEntry.java
activemq	activemq-5.3.0	activemq-5.4.0	30	0	activemq-core/src/main/java/org/apache/activemq/broker/region/policy/SlowConsumerStrategy.java
activemq	activemq-5.3.0	activemq-5.4.0	3	0	activemq-core/src/main/java/org/apache/activemq/broker/region/policy/SubscriptionRecoveryPolicy.java
activemq	activemq-5.3.0	activemq-5.4.0	7	2	activemq-core/src/main/java/org/apache/activemq/broker/region/policy/TimedSubscriptionRecoveryPolicy.java
activemq	activemq-5.3.0	activemq-5.4.0	2	1	activemq-core/src/main/java/org/apache/activemq/broker/region/policy/VMPendingDurableSubscriberMessageStoragePolicy.java
activemq	activemq-5.3.0	activemq-5.4.0	1	1	activemq-core/src/main/java/org/apache/activemq/broker/region/policy/VMPendingQueueMessageStoragePolicy.java
activemq	activemq-5.3.0	activemq-5.4.0	4	2	activemq-core/src/main/java/org/apache/activemq/broker/region/policy/VMPendingSubscriberMessageStoragePolicy.java
activemq	activemq-5.3.0	activemq-5.4.0	68	0	activemq-core/src/main/java/org/apache/activemq/broker/region/virtual/SelectorAwareVirtualTopicInterceptor.java
activemq	activemq-5.3.0	activemq-5.4.0	17	3	activemq-core/src/main/java/org/apache/activemq/broker/region/virtual/VirtualTopic.java
activemq	activemq-5.3.0	activemq-5.4.0	245	0	activemq-core/src/main/java/org/apache/activemq/broker/scheduler/CronParser.java
activemq	activemq-5.3.0	activemq-5.4.0	68	0	activemq-core/src/main/java/org/apache/activemq/broker/scheduler/Job.java
activemq	activemq-5.3.0	activemq-5.4.0	89	0	activemq-core/src/main/java/org/apache/activemq/broker/scheduler/JobImpl.java
activemq	activemq-5.3.0	activemq-5.4.0	30	0	activemq-core/src/main/java/org/apache/activemq/broker/scheduler/JobListener.java
activemq	activemq-5.3.0	activemq-5.4.0	214	0	activemq-core/src/main/java/org/apache/activemq/broker/scheduler/JobLocation.java
activemq	activemq-5.3.0	activemq-5.4.0	133	0	activemq-core/src/main/java/org/apache/activemq/broker/scheduler/JobScheduler.java
activemq	activemq-5.3.0	activemq-5.4.0	135	0	activemq-core/src/main/java/org/apache/activemq/broker/scheduler/JobSchedulerFacade.java
activemq	activemq-5.3.0	activemq-5.4.0	660	0	activemq-core/src/main/java/org/apache/activemq/broker/scheduler/JobSchedulerImpl.java
activemq	activemq-5.3.0	activemq-5.4.0	389	0	activemq-core/src/main/java/org/apache/activemq/broker/scheduler/JobSchedulerStore.java
activemq	activemq-5.3.0	activemq-5.4.0	204	0	activemq-core/src/main/java/org/apache/activemq/broker/scheduler/SchedulerBroker.java
activemq	activemq-5.3.0	activemq-5.4.0	15	28	activemq-core/src/main/java/org/apache/activemq/broker/util/CommandAgent.java
activemq	activemq-5.3.0	activemq-5.4.0	111	107	activemq-core/src/main/java/org/apache/activemq/broker/util/LoggingBrokerPlugin.java
activemq	activemq-5.3.0	activemq-5.4.0	20	5	activemq-core/src/main/java/org/apache/activemq/broker/util/TimeStampingBrokerPlugin.java
activemq	activemq-5.3.0	activemq-5.4.0	27	3	activemq-core/src/main/java/org/apache/activemq/broker/view/DestinationDotFileInterceptor.java
activemq	activemq-5.3.0	activemq-5.4.0	4	0	activemq-core/src/main/java/org/apache/activemq/command/ActiveMQBlobMessage.java
activemq	activemq-5.3.0	activemq-5.4.0	18	7	activemq-core/src/main/java/org/apache/activemq/command/ActiveMQDestination.java
activemq	activemq-5.3.0	activemq-5.4.0	38	6	activemq-core/src/main/java/org/apache/activemq/command/ActiveMQMessage.java
activemq	activemq-5.3.0	activemq-5.4.0	8	2	activemq-core/src/main/java/org/apache/activemq/command/ActiveMQObjectMessage.java
activemq	activemq-5.3.0	activemq-5.4.0	1	1	activemq-core/src/main/java/org/apache/activemq/command/ActiveMQTextMessage.java
activemq	activemq-5.3.0	activemq-5.4.0	5	1	activemq-core/src/main/java/org/apache/activemq/command/BaseCommand.java
activemq	activemq-5.3.0	activemq-5.4.0	27	8	activemq-core/src/main/java/org/apache/activemq/command/BrokerInfo.java
activemq	activemq-5.3.0	activemq-5.4.0	2	0	activemq-core/src/main/java/org/apache/activemq/command/Command.java
activemq	activemq-5.3.0	activemq-5.4.0	1	1	activemq-core/src/main/java/org/apache/activemq/command/CommandTypes.java
activemq	activemq-5.3.0	activemq-5.4.0	52	0	activemq-core/src/main/java/org/apache/activemq/command/ConnectionControl.java
activemq	activemq-5.3.0	activemq-5.4.0	29	0	activemq-core/src/main/java/org/apache/activemq/command/ConnectionInfo.java
activemq	activemq-5.3.0	activemq-5.4.0	13	0	activemq-core/src/main/java/org/apache/activemq/command/ConsumerControl.java
activemq	activemq-5.3.0	activemq-5.4.0	15	2	activemq-core/src/main/java/org/apache/activemq/command/Message.java
activemq	activemq-5.3.0	activemq-5.4.0	5	2	activemq-core/src/main/java/org/apache/activemq/command/PartialCommand.java
activemq	activemq-5.3.0	activemq-5.4.0	0	2	activemq-core/src/main/java/org/apache/activemq/command/RemoveSubscriptionInfo.java
activemq	activemq-5.3.0	activemq-5.4.0	3	2	activemq-core/src/main/java/org/apache/activemq/command/SubscriptionInfo.java
activemq	activemq-5.3.0	activemq-5.4.0	5	1	activemq-core/src/main/java/org/apache/activemq/command/WireFormatInfo.java
activemq	activemq-5.3.0	activemq-5.4.0	21	3	activemq-core/src/main/java/org/apache/activemq/filter/DestinationMap.java
activemq	activemq-5.3.0	activemq-5.4.0	19	5	activemq-core/src/main/java/org/apache/activemq/filter/DestinationMapEntry.java
activemq	activemq-5.3.0	activemq-5.4.0	9	1	activemq-core/src/main/java/org/apache/activemq/jndi/ActiveMQInitialContextFactory.java
activemq	activemq-5.3.0	activemq-5.4.0	14	4	activemq-core/src/main/java/org/apache/activemq/jndi/ReadOnlyContext.java
activemq	activemq-5.3.0	activemq-5.4.0	29	0	activemq-core/src/main/java/org/apache/activemq/kaha/MessageAckWithLocation.java
activemq	activemq-5.3.0	activemq-5.4.0	23	8	activemq-core/src/main/java/org/apache/activemq/kaha/impl/async/AsyncDataManager.java
activemq	activemq-5.3.0	activemq-5.4.0	11	2	activemq-core/src/main/java/org/apache/activemq/kaha/impl/async/DataFile.java
activemq	activemq-5.3.0	activemq-5.4.0	23	6	activemq-core/src/main/java/org/apache/activemq/kaha/impl/async/DataFileAppender.java
activemq	activemq-5.3.0	activemq-5.4.0	18	1	activemq-core/src/main/java/org/apache/activemq/kaha/impl/async/NIODataFileAppender.java
activemq	activemq-5.3.0	activemq-5.4.0	5	10	activemq-core/src/main/java/org/apache/activemq/memory/list/SimpleMessageList.java
activemq	activemq-5.3.0	activemq-5.4.0	3	2	activemq-core/src/main/java/org/apache/activemq/network/ConduitBridge.java
activemq	activemq-5.3.0	activemq-5.4.0	181	129	activemq-core/src/main/java/org/apache/activemq/network/DemandForwardingBridgeSupport.java
activemq	activemq-5.3.0	activemq-5.4.0	11	6	activemq-core/src/main/java/org/apache/activemq/network/DemandSubscription.java
activemq	activemq-5.3.0	activemq-5.4.0	11	7	activemq-core/src/main/java/org/apache/activemq/network/DiscoveryNetworkConnector.java
activemq	activemq-5.3.0	activemq-5.4.0	2	2	activemq-core/src/main/java/org/apache/activemq/network/DurableConduitBridge.java
activemq	activemq-5.3.0	activemq-5.4.0	29	1	activemq-core/src/main/java/org/apache/activemq/network/NetworkBridgeConfiguration.java
activemq	activemq-5.3.0	activemq-5.4.0	2	5	activemq-core/src/main/java/org/apache/activemq/network/NetworkBridgeFactory.java
activemq	activemq-5.3.0	activemq-5.4.0	28	18	activemq-core/src/main/java/org/apache/activemq/network/NetworkConnector.java
activemq	activemq-5.3.0	activemq-5.4.0	6	4	activemq-core/src/main/java/org/apache/activemq/network/jms/DestinationBridge.java
activemq	activemq-5.3.0	activemq-5.4.0	15	1	activemq-core/src/main/java/org/apache/activemq/network/jms/JmsQueueConnector.java
activemq	activemq-5.3.0	activemq-5.4.0	0	10	activemq-core/src/main/java/org/apache/activemq/openwire/OpenWireFormat.java
activemq	activemq-5.3.0	activemq-5.4.0	139	0	activemq-core/src/main/java/org/apache/activemq/openwire/v6/ActiveMQBlobMessageMarshaller.java
activemq	activemq-5.3.0	activemq-5.4.0	114	0	activemq-core/src/main/java/org/apache/activemq/openwire/v6/ActiveMQBytesMessageMarshaller.java
activemq	activemq-5.3.0	activemq-5.4.0	114	0	activemq-core/src/main/java/org/apache/activemq/openwire/v6/ActiveMQDestinationMarshaller.java
activemq	activemq-5.3.0	activemq-5.4.0	114	0	activemq-core/src/main/java/org/apache/activemq/openwire/v6/ActiveMQMapMessageMarshaller.java
activemq	activemq-5.3.0	activemq-5.4.0	114	0	activemq-core/src/main/java/org/apache/activemq/openwire/v6/ActiveMQMessageMarshaller.java
activemq	activemq-5.3.0	activemq-5.4.0	114	0	activemq-core/src/main/java/org/apache/activemq/openwire/v6/ActiveMQObjectMessageMarshaller.java
activemq	activemq-5.3.0	activemq-5.4.0	114	0	activemq-core/src/main/java/org/apache/activemq/openwire/v6/ActiveMQQueueMarshaller.java
activemq	activemq-5.3.0	activemq-5.4.0	114	0	activemq-core/src/main/java/org/apache/activemq/openwire/v6/ActiveMQStreamMessageMarshaller.java
activemq	activemq-5.3.0	activemq-5.4.0	99	0	activemq-core/src/main/java/org/apache/activemq/openwire/v6/ActiveMQTempDestinationMarshaller.java
activemq	activemq-5.3.0	activemq-5.4.0	114	0	activemq-core/src/main/java/org/apache/activemq/openwire/v6/ActiveMQTempQueueMarshaller.java
activemq	activemq-5.3.0	activemq-5.4.0	114	0	activemq-core/src/main/java/org/apache/activemq/openwire/v6/ActiveMQTempTopicMarshaller.java
activemq	activemq-5.3.0	activemq-5.4.0	114	0	activemq-core/src/main/java/org/apache/activemq/openwire/v6/ActiveMQTextMessageMarshaller.java
activemq	activemq-5.3.0	activemq-5.4.0	114	0	activemq-core/src/main/java/org/apache/activemq/openwire/v6/ActiveMQTopicMarshaller.java
activemq	activemq-5.3.0	activemq-5.4.0	118	0	activemq-core/src/main/java/org/apache/activemq/openwire/v6/BaseCommandMarshaller.java
