Project	Revision(prev)	Revision(cur)	Added	Deleted	File
activemq	activemq-5.1.0	activemq-5.2.0	5	2	activemq-core/src/main/java/org/apache/activemq/store/amq/AMQMessageStore.java
activemq	activemq-5.1.0	activemq-5.2.0	138	42	activemq-core/src/main/java/org/apache/activemq/store/amq/AMQPersistenceAdapter.java
activemq	activemq-5.1.0	activemq-5.2.0	165	1	activemq-core/src/main/java/org/apache/activemq/store/amq/AMQPersistenceAdapterFactory.java
activemq	activemq-5.1.0	activemq-5.2.0	13	10	activemq-core/src/main/java/org/apache/activemq/store/amq/AMQTransactionStore.java
activemq	activemq-5.1.0	activemq-5.2.0	43	12	activemq-core/src/main/java/org/apache/activemq/store/jdbc/DefaultDatabaseLocker.java
activemq	activemq-5.1.0	activemq-5.2.0	48	11	activemq-core/src/main/java/org/apache/activemq/store/jdbc/JDBCPersistenceAdapter.java
activemq	activemq-5.1.0	activemq-5.2.0	3	2	activemq-core/src/main/java/org/apache/activemq/store/jdbc/Statements.java
activemq	activemq-5.1.0	activemq-5.2.0	6	1	activemq-core/src/main/java/org/apache/activemq/store/jdbc/adapter/DefaultJDBCAdapter.java
activemq	activemq-5.1.0	activemq-5.2.0	9	0	activemq-core/src/main/java/org/apache/activemq/store/jdbc/adapter/MySqlJDBCAdapter.java
activemq	activemq-5.1.0	activemq-5.2.0	1	1	activemq-core/src/main/java/org/apache/activemq/store/jdbc/adapter/TransactJDBCAdapter.java
activemq	activemq-5.1.0	activemq-5.2.0	10	1	activemq-core/src/main/java/org/apache/activemq/store/journal/JournalPersistenceAdapter.java
activemq	activemq-5.1.0	activemq-5.2.0	6	3	activemq-core/src/main/java/org/apache/activemq/store/kahadaptor/KahaPersistenceAdapter.java
activemq	activemq-5.1.0	activemq-5.2.0	32	8	activemq-core/src/main/java/org/apache/activemq/store/kahadaptor/KahaReferenceStoreAdapter.java
activemq	activemq-5.1.0	activemq-5.2.0	6	6	activemq-core/src/main/java/org/apache/activemq/store/kahadaptor/KahaTopicReferenceStore.java
activemq	activemq-5.1.0	activemq-5.2.0	1	1	activemq-core/src/main/java/org/apache/activemq/store/memory/MemoryPersistenceAdapter.java
activemq	activemq-5.1.0	activemq-5.2.0	35	19	activemq-core/src/main/java/org/apache/activemq/store/memory/MemoryTransactionStore.java
activemq	activemq-5.1.0	activemq-5.2.0	4	0	activemq-core/src/main/java/org/apache/activemq/thread/Scheduler.java
activemq	activemq-5.1.0	activemq-5.2.0	2	0	activemq-core/src/main/java/org/apache/activemq/transaction/Transaction.java
activemq	activemq-5.1.0	activemq-5.2.0	64	0	activemq-core/src/main/java/org/apache/activemq/transport/ThreadNameFilter.java
activemq	activemq-5.1.0	activemq-5.2.0	21	2	activemq-core/src/main/java/org/apache/activemq/transport/TransportFactory.java
activemq	activemq-5.1.0	activemq-5.2.0	150	0	activemq-core/src/main/java/org/apache/activemq/transport/WriteTimeoutFilter.java
activemq	activemq-5.1.0	activemq-5.2.0	34	5	activemq-core/src/main/java/org/apache/activemq/transport/discovery/multicast/MulticastDiscoveryAgent.java
activemq	activemq-5.1.0	activemq-5.2.0	19	13	activemq-core/src/main/java/org/apache/activemq/transport/discovery/multicast/MulticastDiscoveryAgentFactory.java
activemq	activemq-5.1.0	activemq-5.2.0	34	10	activemq-core/src/main/java/org/apache/activemq/transport/failover/FailoverTransport.java
activemq	activemq-5.1.0	activemq-5.2.0	1	1	activemq-core/src/main/java/org/apache/activemq/transport/fanout/FanoutTransport.java
activemq	activemq-5.1.0	activemq-5.2.0	3	3	activemq-core/src/main/java/org/apache/activemq/transport/fanout/FanoutTransportFactory.java
